number,title,body,title_length,body_length,created_at,merged_at,updated_at,closed_at,state,merged,comments,commits,additions,deletions,changed_files,lines_added,lines_deleted,files_added,files_deleted,files_updated,files_modified,directory_num,file_type,language_num,segs_added,segs_deleted,segs_updated,file_developer,change_num,k_coreness,experience,repo
568,--glob: '*' does not match on path separators,"When using `--glob` in combination with `--full-path`, a `*` character does not match a path separation character (`/` or `\\`) anymore. You can use `**` for that. This allows things like `fd -p -g '/some/base/path/*/*/*.txt'` which would previously match to arbitrary depths (instead  of exactly two folders below `/some/base/path`. See #404. ",45,344,2020-04-15 13:47:50+00:00,2020-04-15 14:41:57+00:00,2020-04-15 14:42:01+00:00,2020-04-15 14:41:58+00:00,closed,True,0,1,23,3,3,23,3,0,0,3,3,2,2,2,0,0,0,0,3,0,0,sharkdp/fd
570,Always enable colors on Windows, closes #469,31,12,2020-04-15 16:47:44+00:00,2020-04-15 17:24:00+00:00,2020-04-15 17:24:04+00:00,2020-04-15 17:24:01+00:00,closed,True,0,2,8,1,2,8,1,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/fd
569,Add --min-depth and --exact-depth,"Add new `--min-depth <depth>` and `--exact-depth <depth>` options in addition to the existing
option to limit the maximum depth.

closes #404",33,144,2020-04-15 14:20:19+00:00,2020-04-15 15:02:42+00:00,2020-04-15 15:02:45+00:00,2020-04-15 15:02:42+00:00,closed,True,0,1,96,3,7,96,3,0,0,7,7,3,3,3,0,0,0,0,7,0,0,sharkdp/fd
571,MacOS and Windows support for --list-details/-l,closes #562 ,47,12,2020-04-15 18:38:36+00:00,2020-04-15 21:32:29+00:00,2020-04-15 21:34:12+00:00,2020-04-15 21:32:30+00:00,closed,True,1,5,74,7,2,74,7,0,0,2,2,2,1,1,0,0,0,0,2,0,0,sharkdp/fd
572,Add new `--type socket` and `--type pipe` filters,"![image](https://user-images.githubusercontent.com/4209276/79428708-d874b200-7fc6-11ea-9bd2-ca3d5857cc54.png)

closes #511",49,124,2020-04-16 07:42:05+00:00,2020-04-16 07:59:47+00:00,2020-04-16 07:59:50+00:00,2020-04-16 07:59:47+00:00,closed,True,0,1,49,8,7,49,8,0,0,7,7,2,3,3,0,0,0,0,7,0,0,sharkdp/fd
573,Fix --list-details on FreeBSD,,29,0,2020-04-16 17:49:38+00:00,2020-04-16 18:33:33+00:00,2020-05-19 17:05:32+00:00,2020-04-16 18:33:33+00:00,closed,True,9,2,7,6,1,7,6,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
579,Fix --glob behavior with empty pattern,"With an empty pattern, --glob results in no matches. This does not
align with the behavior of --fixed-strings or --regex. Update the
initialization code to handle globs with empty patterns.",38,191,2020-04-26 19:02:37+00:00,2020-04-26 20:01:30+00:00,2020-05-19 17:05:19+00:00,2020-04-26 20:01:30+00:00,closed,True,3,1,29,14,2,29,14,0,0,2,2,2,1,1,0,0,0,0,2,0,0,sharkdp/fd
580,"Fix some clippy lints, and format",,33,0,2020-05-01 09:25:42+00:00,2020-05-01 12:08:54+00:00,2020-05-01 12:08:54+00:00,2020-05-01 12:08:54+00:00,closed,True,0,1,22,28,5,22,28,0,0,5,5,3,1,1,0,0,0,0,5,0,0,sharkdp/fd
581,Add -o/--owner to filter files by owner and/or group,"Closes #307

This implements a single constraint.
Implementation is unix-specific for now. ~~It can easily be extended to cover redox, but I think it needs some testing first: the `users` crate makes no mention of redox support, and there is also [redox_users](https://crates.io/crates/redox_users)~~

Possible questions:
- should this PR also add support for multiple `--owner` arguments (like with time_constraints)
- help text refinements

Edit: it seems redox uses the unix `target_family` as of https://github.com/rust-lang/rust/issues/60139, so no special handling is needed.",52,590,2020-05-01 14:20:23+00:00,2020-05-18 19:11:34+00:00,2020-05-18 19:11:35+00:00,2020-05-18 19:11:35+00:00,closed,True,11,8,203,1,10,203,1,1,0,9,9,3,5,5,0,0,0,0,10,0,0,sharkdp/fd
582,Multi exec parsing prototype,"This is a prototype for handling command line parameters for multiple --exec options (#406). The actual exec'ing is not implemented. All of the code is implemented in main, but the iterator would be moved elsewhere as part of exiting prototype.",28,244,2020-05-03 22:11:40+00:00,,2020-07-26 20:28:29+00:00,2020-07-26 20:28:29+00:00,closed,False,6,2,71,10,3,71,10,0,0,3,3,2,1,1,0,0,0,0,3,0,0,sharkdp/fd
583,"Fix ""unnecessary braces"" warning","Hey fd team! 👋 

I love fd and wanted to learn more about it so I cloned it locally. While building it, I noticed it had a warning, so this PR simply fixes the warning.

## Problem
Original warning:
```rust
warning: unnecessary braces around block return value
 --> src/filter/size.rs:5:39
  |
5 |     static ref SIZE_CAPTURES: Regex = { Regex::new(r""(?i)^([+-])(\d+)(b|[kmgt]i?b?)$"").unwrap() };
  |                                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ help: remove these braces
  |
  = note: `#[warn(unused_braces)]` on by default

warning: 1 warning emitted
```

## Solution
Remove the unneeded braces.",32,669,2020-05-05 21:32:55+00:00,2020-05-10 19:27:56+00:00,2020-05-11 13:57:36+00:00,2020-05-10 19:27:56+00:00,closed,True,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
575,Add global fdignore support,"Rust newbie here :-)

This implements global fdignore support in `~/.config/fd/ignore` as mentioned [here](https://github.com/sharkdp/fd/issues/485#issuecomment-532869261).

I have some questions:
- I'm using `std::env::home_dir()` (which is deprecated) instead of using the `dirs` crate, because this is what the `ignore` crate does. Which would you prefer?
- I'm not too sure how to handle the tests. If I have, say, `*` in my `~/.config/fd/ignore`, the tests will break. The simplest way I can think of to deal with this is to add a `!*` using `--ignore-file`.
- Are there parts of the doc I should change?",27,616,2020-04-22 07:16:38+00:00,2020-05-18 19:19:10+00:00,2020-05-19 17:03:24+00:00,2020-05-18 19:19:10+00:00,closed,True,7,1,60,7,8,60,7,0,0,8,8,3,4,4,0,0,0,0,8,0,0,sharkdp/fd
589,Add as-tree to the README,"Suggested in this comment:

    https://github.com/sharkdp/fd/issues/283#issuecomment-627465260",25,95,2020-05-13 04:41:00+00:00,2020-05-13 06:16:03+00:00,2020-05-13 06:16:10+00:00,2020-05-13 06:16:03+00:00,closed,True,1,1,23,0,1,23,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
590,Do not exit immediately if one of the search paths is missing,"Closes #587

Allows for search to continue if some valid paths are given.

I've not done a lot with Rust before so I imagine there is a better way to do:
- `print_error(format!(""{}"",e))`
- Is there away within the testenv to check for stderror? `assert_error` expects the program to fail. Is this within scope of this PR to modify?",61,337,2020-05-13 11:40:47+00:00,2020-05-19 13:57:49+00:00,2020-05-19 14:08:55+00:00,2020-05-19 13:57:49+00:00,closed,True,4,12,99,32,4,99,32,0,0,4,4,3,2,2,0,0,0,0,4,0,0,sharkdp/fd
593,Nicer version badge,Why not :),19,10,2020-05-17 10:45:04+00:00,,2020-05-17 11:12:56+00:00,2020-05-17 11:06:49+00:00,closed,False,2,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
596,Disable jemalloc for macOS,"This PR configures TravisCI to use macOS Catalina for the fd build and tests. If this works as expected, the first build should fail during the integration test phase due to #498. The second commit disables jemalloc for macOS.

closes #498 ",26,242,2020-05-19 14:02:51+00:00,2020-05-19 15:55:22+00:00,2020-05-19 15:55:26+00:00,2020-05-19 15:55:22+00:00,closed,True,1,2,7,2,3,7,2,0,0,3,3,1,3,3,0,0,0,0,3,0,0,sharkdp/fd
597,"Revert: ""Always enable colors on Windows""","closes #577 
re-opens #469 ",41,28,2020-05-19 14:16:33+00:00,2020-05-19 15:09:29+00:00,2020-05-19 15:10:29+00:00,2020-05-19 15:09:29+00:00,closed,True,0,2,2,1,2,2,1,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/fd
601,Support colored output on older Windows versions,"Support colored output on older Windows versions if either (1) `--color=always` is set or (2) the `TERM` environment variable is set.

closes #469",48,148,2020-05-24 12:40:18+00:00,2020-05-25 10:17:33+00:00,2020-05-25 10:17:36+00:00,2020-05-25 10:17:33+00:00,closed,True,0,3,11,4,2,11,4,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/fd
602,Merged into single project in repology,,38,0,2020-05-24 14:52:25+00:00,2020-05-24 15:25:53+00:00,2020-05-24 16:00:53+00:00,2020-05-24 15:25:53+00:00,closed,True,1,1,0,5,1,0,5,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
606,Added Void Linux package installation instruction,,49,0,2020-05-26 17:51:44+00:00,,2020-05-26 17:56:24+00:00,2020-05-26 17:55:26+00:00,closed,False,1,1,6,0,1,6,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
620,No buffering of command output when running on a single thread,This is an implementation for #522 ,62,35,2020-06-23 19:38:31+00:00,2021-08-11 07:38:56+00:00,2021-08-11 07:38:56+00:00,2021-08-11 07:38:56+00:00,closed,True,9,5,51,25,5,51,25,0,0,5,5,2,2,2,0,0,0,0,5,0,0,sharkdp/fd
639,Fix a link to ubuntu official page,"Currently, https://packages.ubuntu.com/disco/fd-find shows an error.
This is because of the package page that unsupported version was removed.

So I removed the version from the link. That link shows a search result of `fd-find` and can find OSs that can install `fd-find`.",34,276,2020-08-08 04:39:26+00:00,2020-08-08 05:46:46+00:00,2020-08-08 06:19:26+00:00,2020-08-08 05:46:46+00:00,closed,True,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
643,(tentatively) add install instructions for OpenBSD,"I've resurrected this port and submitted it to the [mailing list](https://marc.info/?l=openbsd-ports&m=159894566930877&w=2). The instructions lie a bit, as it won't enter general availability until the next OS release around October. But given the the time between releases in the 7.x.x series, I think that'll work out nicely ;).",50,330,2020-09-01 07:58:51+00:00,,2021-02-14 09:40:18+00:00,2021-02-14 09:40:18+00:00,closed,False,3,1,7,0,1,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
645,improve time option usage,"issue #624 

Currently, aliases for fd's time option are not so memorable and we have to specify full timestamp.

So, I changed the aliases for time option into more memorable ones and default the time component to 00:00:00 when only a date is given",25,253,2020-09-03 13:18:52+00:00,2020-09-10 06:34:28+00:00,2020-10-05 03:49:55+00:00,2020-09-10 06:34:28+00:00,closed,True,4,2,3,0,2,3,0,0,0,2,2,2,1,1,0,0,0,0,2,0,0,sharkdp/fd
654,Add native Zsh completion,"Replace the auto-generated Zsh completion with a full completion script. This script improves completion support for options and arguments, which is hard to obtain from an auto-generated completion. Fixes #189.

- Full completion support for external commands and options when using `--exec`/`--exec-batch`.
- The completion for `--type` and `--color` adds descriptions instead of  just values.
- Complete files when using `--ignore-file`.
- Stop completing files for the _pattern_ argument.
- Improve completion for _path_ arguments. Only directories are completed.
- Single-use options are not offered again.
- Updated exclusions lists for mutual-exclusive options.
- Add support for hidden options (as defined in `app.rs`). They are not offered for completion, but if present are considered (and their value may be completed).

The `before_deploy.bash` script has been updated accordingly, and `build.rs` doesn't generate the completion for Zsh anymore.

----

I've decided to rewrite my original script to closely follow [ripgrep's completion script](https://github.com/okdana/ripgrep/blob/master/complete/_rg), so I've kept the copyright notice. Most of the work was done by @okdana in https://github.com/BurntSushi/ripgrep/pull/970. I figured it would be good to use the same style. As commented in the script, full support for exclusion lists depends of options groups, which was added in Zsh 5.4. Older Zsh versions will just offer most options. I didn't copy the [Zsh completion reference](https://github.com/okdana/ripgrep/blob/b1e3de246c7cfd88f43a25cfdce19adf4d2c9283/complete/_rg#L441) from that script, though. I don't know if you want it.

Command completion for `--exec`/`--exec-batch` was taken from Zsh's `_find` completion. I guess `--owner` and `--size` could also be completed, but I am not sure how to do it.

The options are up to date with `master`, as defined in `app.rs`.

### Completion overview

Full set of completion options:

``` console
$ fd -<TAB>
>> completing option
--absolute-path   -a  -- show absolute paths instead of relative paths
--case-sensitive  -s  -- perform a case-sensitive search
--changed-before      -- limit search to files/directories modified before the given date/duration
--changed-within      -- limit search to files/directories modified within the given date/duration
--color           -c  -- declare when to colorize search results
--exact-depth         -- only search at the exact given directory depth
--exclude         -E  -- exclude files/directories that match the given glob pattern
--exec            -x  -- execute command for each search result
--exec-batch      -X  -- execute command for all search results at once
--extension       -e  -- filter search by file extension
--fixed-strings   -F  -- treat pattern as literal string instead of a regex
--follow          -L  -- follow symbolic links to directories
--full-path       -p  -- match the pattern against the full path instead of the basename
--glob            -g  -- perform a glob-based search
--help            -h  -- display help message
--hidden          -H  -- search hidden files/directories
--ignore-case     -i  -- perform a case-insensitive search
--ignore-file         -- add a custom, low-precedence ignore-file with .gitignore format
--list-details    -l  -- use a long listing format with file metadata
--max-depth       -d  -- set max directory depth to descend when searching
--max-results         -- limit number of search results to given count and quit
--min-depth           -- set directory depth to descend before start searching
--no-ignore       -I  -- don't respect .(git|fd)ignore and global ignore files
--no-ignore-vcs       -- don't respect .gitignore files
--owner           -o  -- filter by owning user and/or group
--print0          -0  -- separate search results by the null character
--regex               -- perform a regex-based search (default)
--size            -S  -- limit search by file size
--threads         -j  -- set the number of threads for searching and executing
--type            -t  -- filter search by type
--version         -v  -- display version information
-1                    -- limit to a single search result and quit
```

Options that cannot be repeated will not be offered again. In this example `--exact-depth` is not shown again, but `--extension` is:

``` console
$ fd --exact-depth=2 --extension=rs --ex<TAB>
>> completing option
--exclude     -- exclude files/directories that match the given glob pattern
--exec        -- execute command for each search result
--exec-batch  -- execute command for all search results at once
--extension   -- filter search by file extension
```

I've updated the set of excluded options, this is, options that should not be offered for completion when some given options are already present in the command line. For example, by using the following options:
``` completion
$ fd --no-ignore --case-sensitive --glob a* --list-details --max-depth 4 -<TAB>
```
then these options will not be offered: `-1 --absolute-path --exact-depth --exec --exec-batch --fixed-strings --ignore-case --max-results --no-global-ignore-file --no-ignore-vcs --print0`

Completing `-t`/`--type`:

``` console
$ fd --type=<TAB>
>> completing type
directory   d  -- directories
empty       e  -- empty files or directories
executable  x  -- executable (files)
file        f  -- regular files
pipe        p  -- named pipes (FIFOs)
socket      s  -- sockets
symlink     l  -- symbolic links
```

**Update.** Completing size limit prefix (`+` or `-`) and then the units after the number.

``` console
$ fd --size=<TAB>
>> completing size limit prefix (full format: <prefix><number><unit>)
+  -- file size must be greater or equal to
-  -- file size must be less than or equal to

$ fd --size=+10<TAB>
>> completing size limit units
B   -- bytes
K   -- kilobytes  (10^3  = 1000   bytes)
M   -- megabytes  (10^6  = 1000^2 bytes)
G   -- gigabytes  (10^9  = 1000^3 bytes)
T   -- terabytes  (10^12 = 1000^4 bytes)
Ki  -- kibibytes  ( 2^10 = 1024   bytes)
Mi  -- mebibytes  ( 2^20 = 1024^2 bytes)
Gi  -- gigibytes  ( 2^30 = 1024^3 bytes)
Ti  -- tebibytes  ( 2^40 = 1024^4 bytes)
```

Completing `-x`/`--exec` or `-X`/`--exec-batch` with external commands, subcommands and options until `;` is found:

``` console
$ fd -x gi<TAB>  # complete external command
>> completing external command
gid                         git-force-clone             git-release
ginstall                    git-fork                    git-rename-branch
git                         git-fresh-branch            git-rename-remote
...

$ fd -x git b<TAB>  # complete subcommand
>> completing main porcelain command
bisect -- find, by binary search, change that introduced a bug
branch -- list, create, or delete branches
bundle -- move objects and refs by archive
>> completing ancillary interrogator command
blame  -- show what revision and author last modified each line of a file

$ fd -x git blame --di<TAB>  # complete command options
>> completing option
--diff-algorithm   -- choose a diff algorithm
--diff-filter      -- select certain kinds of files for diff
--dirstat          -- generate dirstat by amount of changes
--dirstat-by-file  -- generate dirstat by number of files

$ fd -x git blame --diff-filter=A \; --t<TAB>  # back to fd completion again
>> completing option
--threads  -- set the number of threads for searching and executing
--type     -- filter search by type
```


**Update.** Completing owner and group (the colon after _user_ is automatically inserted, and removed when pressing space if no group completion is started):

``` console
$ fd --owner<TAB>
>> completing user
_applepay           _hidd              _sandbox                nixbld7
_appowner           _iconservices      _screensaver            nixbld8
_appserver          _installassistant  _scsd                   nixbld9
_appstore           _installer         _securityagent          nixbld10
...

$ fd --owner smancill:<TAB>
>> completing group
_appserveradm       _mbsetupuser            _xserverdocs
_appserverusr       _mcxalr                 accessibility
_appstore           _mdnsresponder          admin
_ard                _mobileasset            authedusers
....
```

Completing `--ignore-file`:

``` console
$ fd --ignore-file=<TAB>
>> completing file
CHANGELOG.md     Cargo.lock  LICENSE-APACHE  README.md     build.rs  doc/  tests/
CONTRIBUTING.md  Cargo.toml  LICENSE-MIT     appveyor.yml  ci/       src/
```

Completing `-c`/`--color`:

``` console
$ fd --color=<TAB>
>> completing when to colorize
always  -- always use colorized output
auto    -- show colors if the output goes to an interactive console
never   -- do not use colorized output
```

Completing _pattern_ doesn't actually offer completion, but shows a message to help remembering that the argument should be a pattern:

``` console
$ fd <TAB>
>> completing pattern
```

Completing _path_ arguments offers only directories (works with multiple paths):

``` console
$ fd '' <TAB>
>> completing directory
ci/     doc/    src/    tests/

$ fd '' doc src/<TAB>
>> completing directory
exec/    filter/
```

If `--search-path` is set, the _path_ arguments will not be completed:

``` console
$ fd --search-path=src -- '' <TAB>
>> no more arguments
```

Some options are not shown for completion, but they are supported if present (for example, when `-u` is present `-I` will not be offered). The options `--base-directory` and `--search-path` are between these, but they will completed if the user types `--ba<TAB>` or `--se<TAB>`.
",25,9777,2020-09-23 23:27:54+00:00,2020-10-05 20:39:18+00:00,2020-12-06 19:02:51+00:00,2020-10-05 20:39:19+00:00,closed,True,25,1,267,3,3,267,3,1,0,2,2,2,2,3,0,0,0,0,3,0,0,sharkdp/fd
